frame,kind,participants,dV,dE,dF,evidence,run
35,contact_birth,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
35,contact_birth,"{""cells"": [11, 12]}",,,,"{""connectivity_change"": true}",tracker
35,contact_birth,"{""cells"": [15, 16]}",,,,"{""connectivity_change"": true}",tracker
36,contact_death,"{""cells"": [7, 15]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
36,contact_death,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
36,contact_death,"{""cells"": [11, 12]}",,,,"{""connectivity_change"": true}",tracker
36,contact_death,"{""cells"": [14, 18]}",,,,"{""connectivity_change"": true}",tracker
36,contact_death,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
36,contact_birth,"{""cells"": [-1, 4]}",,,,"{""connectivity_change"": true}",tracker
36,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
37,exit,"{""cell"": 20, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
37,appearance,"{""cell"": 21, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
37,gap_appearance,"{""gap"": -2, ""cells"": [15, 16, 18]}",,,,{},tracker
37,reseal,"{""gap"": -1, ""cells"": [4, 15], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
37,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [15, 18]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [18, 19]}",,,,"{""connectivity_change"": true}",tracker
38,disappearance,"{""cell"": 21, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
38,rupture,"{""gap"": -8, ""cells"": [4, 7], ""caps"": []}",2.0,3.0,1.0,{},tracker
38,rupture,"{""gap"": -7, ""cells"": [4, 7], ""caps"": []}",2.0,3.0,1.0,{},tracker
38,rupture,"{""gap"": -6, ""cells"": [15, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
38,gap_appearance,"{""gap"": -5, ""cells"": [4, 15, 19]}",,,,{},tracker
38,gap_appearance,"{""gap"": -4, ""cells"": [4, 7, 19]}",,,,{},tracker
38,rupture,"{""gap"": -3, ""cells"": [13, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
38,gap_appearance,"{""gap"": -2, ""cells"": [12, 14]}",,,,{},tracker
38,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [16, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
38,contact_birth,"{""cells"": [-1, 13]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
38,contact_birth,"{""cells"": [4, 19]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
38,contact_birth,"{""cells"": [7, 19]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
38,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
38,contact_birth,"{""cells"": [13, 14]}",,,,"{""connectivity_change"": true}",tracker
38,contact_birth,"{""cells"": [13, 16]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
39,entry,"{""cell"": 22, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
39,gap_disappearance,"{""gap"": -8, ""cells"": [12, 14]}",,,,{},tracker
39,reseal,"{""gap"": -7, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
39,gap_disappearance,"{""gap"": -6, ""cells"": [4, 7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -5, ""cells"": [4, 15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -4, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -3, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -2, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -1, ""cells"": [13, 15, 16, 18]}",,,,{},tracker
39,contact_death,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [4, 19]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [13, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 19]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [16, 18]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
40,contact_death,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
40,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
40,contact_death,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [2, 22]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
41,exit,"{""cell"": 22, ""sides"": 2}",,,,"{""neighbours"": [0, 2]}",tracker
41,gap_appearance,"{""gap"": -2, ""cells"": [16, 18]}",,,,{},tracker
41,rupture,"{""gap"": -1, ""cells"": [13, 14], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
42,reseal,"{""gap"": -2, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -1, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,contact_death,"{""cells"": [4, 7]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [4, 15]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
42,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
42,contact_birth,"{""cells"": [7, 15]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
43,rupture,"{""gap"": -1, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
43,contact_death,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
43,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
43,contact_birth,"{""cells"": [13, 16]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
44,gap_disappearance,"{""gap"": -1, ""cells"": [7, 19]}",,,,{},tracker
44,contact_death,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [13, 14]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [13, 16]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [18, 19]}",,,,"{""connectivity_change"": true}",tracker
44,contact_birth,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
45,gap_appearance,"{""gap"": -3, ""cells"": [13, 16, 18]}",,,,{},tracker
45,gap_appearance,"{""gap"": -2, ""cells"": [13, 16]}",,,,{},tracker
45,gap_appearance,"{""gap"": -1, ""cells"": [12]}",,,,{},tracker
45,contact_death,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [4, 15]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
45,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [13, 16]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [18, 19]}",,,,"{""connectivity_change"": true}",tracker
46,gap_disappearance,"{""gap"": -3, ""cells"": [12]}",,,,{},tracker
46,contact_death,"{""cells"": [-1, 13]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
46,contact_death,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [-2, 18]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
46,contact_birth,"{""cells"": [-1, 15]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 16]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 18]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
47,rupture,"{""gap"": -5, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -4, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -3, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,gap_disappearance,"{""gap"": -1, ""cells"": [15, 16, 18]}",,,,{},tracker
47,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
47,contact_death,"{""cells"": [7, 15]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [15, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [15, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
47,contact_birth,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
47,contact_birth,"{""cells"": [11, 19]}",,,,"{""connectivity_change"": true}",tracker
48,gap_appearance,"{""gap"": -6, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -5, ""cells"": [4, 7]}",,,,{},tracker
48,reseal,"{""gap"": -4, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -3, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -2, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,gap_closure,"{""gap"": -1, ""cells"": [13, 16, 18], ""sides"": 3}",-2.0,-3.0,-1.0,{},tracker
48,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [11, 19]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
48,contact_birth,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
49,gap_disappearance,"{""gap"": -2, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -1, ""cells"": [4, 7]}",,,,{},tracker
49,contact_death,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
49,contact_birth,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",tracker
50,entry,"{""cell"": 23, ""sides"": 4}",,,,"{""neighbours"": [-1, 0, 2]}",tracker
50,gap_appearance,"{""gap"": -1, ""cells"": [23]}",,,,{},tracker
50,contact_death,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",tracker
50,contact_birth,"{""cells"": [13, 14]}",,,,"{""connectivity_change"": true}",tracker
51,division,"{""parent"": 14, ""children"": [14, 24]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",tracker
51,exit,"{""cell"": 12, ""sides"": 2}",,,,"{""neighbours"": [0, 14]}",tracker
51,exit,"{""cell"": 23, ""sides"": 4}",,,,"{""neighbours"": [-1, 0, 2]}",tracker
51,gap_nucleation,"{""gap"": -3, ""cells"": [13, 16, 18], ""sides"": 3}",2.0,3.0,1.0,{},tracker
51,rupture,"{""gap"": -2, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
51,gap_disappearance,"{""gap"": -1, ""cells"": [23]}",,,,{},tracker
51,contact_death,"{""cells"": [16, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
52,reseal,"{""gap"": -2, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
52,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
52,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
52,contact_birth,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
52,contact_birth,"{""cells"": [16, 18]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
53,gap_disappearance,"{""gap"": -1, ""cells"": [13, 16, 18]}",,,,{},tracker
53,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
